realization,protocol,d_collected,F_cond,P_success,Y_weighted
107,mismatched,3,0.2102592185203308,0.01596652970508771,0.00335711005827339
107,mismatched,4,0.19676960717987568,0.004269256649898551,0.0008400599539506099
107,mismatched,5,0.23838948862252685,0.0009472515402074278,0.00022581481026694964
107,mismatched,6,0.3885011850261051,0.00025418917499737156,9.875279570728685e-05
107,mismatched,7,0.2569980141065781,4.344431748279797e-05,1.116510331729477e-05
108,mismatched,1,0.25164945508426445,0.2479342301729259,0.0623925139197534
108,mismatched,2,0.24969388100851742,0.06128616609634971,0.015302780664730179
108,mismatched,3,0.25659749859275804,0.01523215189416382,0.003908532074227378
108,mismatched,4,0.2301718966338908,0.004004619802878353,0.0009217509353261484
108,mismatched,5,0.226549155120355,0.001000747280861286,0.00022671845096811696
108,mismatched,6,0.18238399794842647,0.0003249214904222539,5.926048044257202e-05
108,mismatched,7,0.14017197606642914,7.167755725940056e-05,1.00471848406648e-05
109,mismatched,1,0.24599451380212828,0.24680518845932115,0.06071272233889335
109,mismatched,2,0.24845761246479497,0.06055099862093395,0.015044356549716342
109,mismatched,3,0.25823425231954367,0.015127037438346303,0.0039063192027011025
109,mismatched,4,0.2506044027203381,0.0035359155777080053,0.000886116011421054
109,mismatched,5,0.2873810856796732,0.0009178887750348128,0.0002637838727026898
109,mismatched,6,0.47239006560037583,0.00021114573885437025,9.974314942865578e-05
109,mismatched,7,0.34583790177252655,8.429293339184072e-05,2.9151691218485535e-05
110,mismatched,1,0.25233054016032835,0.249301632058451,0.06290641548016036
110,mismatched,2,0.2600190720793853,0.06238790087328251,0.01622204409405159
110,mismatched,3,0.260364385087703,0.015761265562703602,0.0041036722164373126
110,mismatched,4,0.25146203612624723,0.003969164253997262,0.0009980941250296686
110,mismatched,5,0.2502221062354696,0.0008331545817981303,0.00020847369427725999
110,mismatched,6,0.17855090409848706,0.0002534552554432764,4.525466500790999e-05
110,mismatched,7,0.0014193165002513498,4.77117168929066e-05,6.771802704142341e-08
111,mismatched,1,0.24570337630074573,0.24814536576203744,0.06097015418111607
111,mismatched,2,0.24762957792091067,0.061483101808072746,0.015225034550001433
111,mismatched,3,0.25606136719937406,0.014696708724275219,0.003763259329268881
111,mismatched,4,0.23699075198142652,0.003624540246636586,0.0008589825186373496
111,mismatched,5,0.23392778967595493,0.000811596656072115,0.00018985501186334603
111,mismatched,6,0.24281003259341694,0.0001937909627289172,4.705438997651803e-05
111,mismatched,7,0.052358882519549704,4.2917962182251865e-05,2.2471365398790027e-06
112,mismatched,1,0.25373582373049464,0.25129953040597586,0.06376369335064677
112,mismatched,2,0.25616041681301416,0.062331751420903754,0.015966927424663893
112,mismatched,3,0.23647362615334455,0.015302045136684941,0.003618530101034039
112,mismatched,4,0.23808669923425782,0.003454824458853167,0.0008225477518421315
112,mismatched,5,0.24467059824448684,0.0007094830611364558,0.00017358964501258648
112,mismatched,6,0.2721316030376711,0.00010841653024030975,2.9503564170077637e-05
112,mismatched,7,0.040615674985052294,6.188902210974553e-06,2.51366440715214e-07
113,mismatched,1,0.25068393108892545,0.24967333091118415,0.06258909208088177
113,mismatched,2,0.2490413744592771,0.0628750313231558,0.015658484219888823
113,mismatched,3,0.26728482810543075,0.015499571886056572,0.0041428004072723975
113,mismatched,4,0.3369519161429011,0.003627695545320974,0.0012223589651789686
113,mismatched,5,0.2795784996700045,0.001005562766630623,0.0002811337296186084
113,mismatched,6,0.28395851309694004,0.00016844755101065497,4.7832116119806545e-05
113,mismatched,7,0.3892401403786361,5.255595038044103e-05,2.04568855038155e-05
114,mismatched,1,0.2497956549081795,0.2491313746963692,0.0622319349004546
114,mismatched,2,0.2495654232621483,0.06341809875490476,0.015826964658248528
114,mismatched,3,0.24805610081786567,0.015809785190615815,0.003921713669152196
114,mismatched,4,0.23006382037619041,0.003799339167467724,0.0008740904837725192
114,mismatched,5,0.20472280539535836,0.0010092322411717639,0.00020661285570812839
114,mismatched,6,0.2393719560733375,0.00018734791995448266,4.484583806577557e-05
114,mismatched,7,0.18546465600257267,6.386001890756939e-05,1.1843776439010142e-05
115,mismatched,1,0.2561158215973266,0.25184052312062166,0.06450034249053854
115,mismatched,2,0.25232733254297246,0.06302690652693152,0.01590341120237589
115,mismatched,3,0.2611736901487581,0.015468672068368522,0.004040010165796829
115,mismatched,4,0.25400475226198677,0.0038396541269832205,0.000975290395296088
115,mismatched,5,0.24998457928334727,0.0009135214015086447,0.0002283662632224723
115,mismatched,6,0.3251942177621155,0.00017110595208886864,5.564266624398165e-05
115,mismatched,7,0.3129837095310872,1.735277792631592e-05,5.431136806047523e-06
116,mismatched,1,0.2543261002836066,0.25055419519132044,0.0637224713727061
116,mismatched,2,0.2555132640719266,0.06194411972045322,0.015827544219835198
116,mismatched,3,0.2611280832974447,0.015540844204976338,0.004058150860069672
116,mismatched,4,0.27924914183199706,0.004508150868616723,0.0012588972613103919
116,mismatched,5,0.23242574657173845,0.0011998704944976642,0.0002788807954730206
116,mismatched,6,0.16840351428900532,0.0003349356411395866,5.640433902854753e-05
116,mismatched,7,0.8015116926453305,6.07524819205607e-05,4.869382461655344e-05
117,mismatched,1,0.24790384032986962,0.2520297858197267,0.06247915178222476
117,mismatched,2,0.24115562916548808,0.06249060501771889,0.015069961169980004
117,mismatched,3,0.23705960101281645,0.015739208981718992,0.0037311306014636415
117,mismatched,4,0.21550554536603664,0.0038882595745136487,0.0008379415001302774
117,mismatched,5,0.16718479138073317,0.0010308878034322121,0.00017234876235375663
117,mismatched,6,0.11163344892973193,0.00029261051959279154,3.266512149526422e-05
117,mismatched,7,0.23615681149569293,4.541237927473358e-05,1.0724442691954171e-05
118,mismatched,1,0.2467926242391482,0.24921140937268926,0.061503537709422636
118,mismatched,2,0.24841736263708192,0.06065486518494356,0.01506772164035144
118,mismatched,3,0.25011858593840963,0.014268830605004872,0.0035688997339185205
118,mismatched,4,0.26094924760307636,0.003626987483582905,0.0009464596549067343
118,mismatched,5,0.28754276444448723,0.0008812373040099553,0.0002533934105266296
118,mismatched,6,0.18602721942229158,0.0003069756060251253,5.7105818419326914e-05
118,mismatched,7,0.05894673272821636,0.00012198294326952027,7.19049595430959e-06
119,mismatched,1,0.24679688157335217,0.25118062412607634,0.061990594745963946
119,mismatched,2,0.25016461953090147,0.06319461023243006,0.015809055625199478
119,mismatched,3,0.24927443359626786,0.01569924223742599,0.003913419716624969
119,mismatched,4,0.253386847212807,0.003702757738494043,0.0009382301093498289
119,mismatched,5,0.2216639454881957,0.000855490208775313,0.00018963133500365614
119,mismatched,6,0.27306551135578744,0.0001268960230218659,3.4650927415481585e-05
119,mismatched,7,0.49385979705726407,5.3488403965028346e-05,2.6415772327085857e-05
120,mismatched,1,0.2538778177781935,0.250259947287649,0.06353544929467407
120,mismatched,2,0.2504304269435036,0.062308176207888144,0.01560386316981248
120,mismatched,3,0.2465824425712702,0.015787788127238356,0.0038929913592121337
120,mismatched,4,0.25195926233667804,0.004122912812254834,0.0010388060708541667
120,mismatched,5,0.3090277164646109,0.0009297241965058234,0.00028731054538808976
120,mismatched,6,0.41914661904064143,0.00028712459056418044,0.00012034730137840469
120,mismatched,7,0.12094203399667022,4.213588935079646e-05,5.09600016234396e-06
121,mismatched,1,0.2511781375110169,0.24985291903045154,0.06275759085375973
121,mismatched,2,0.24491281397663117,0.06301881705377844,0.015434115818119392
121,mismatched,3,0.2275123971305524,0.01522500015530483,0.0034638762816464348
121,mismatched,4,0.2159048091978496,0.0035334969122620503,0.0007628989766431287
121,mismatched,5,0.2383470581763953,0.0009084620883166257,0.00021652926621505234
121,mismatched,6,0.2894144726827068,0.00018318738357385757,5.301708001915273e-05
121,mismatched,7,0.2682177321357352,2.421178569167683e-05,6.494030249178001e-06
122,mismatched,1,0.25250869602122106,0.2481959129220146,0.06267162632973443
122,mismatched,2,0.24862090698056916,0.06252507199379617,0.015545040108122988
122,mismatched,3,0.2564815264789282,0.015659440021505086,0.004016357080520844
122,mismatched,4,0.24599794331690913,0.003922045025266234,0.0009648150098118085
122,mismatched,5,0.15693527396975465,0.0010549213949148965,0.00016555437812752503
122,mismatched,6,0.20641325406856928,0.00019147220477413435,3.9522400851112515e-05
122,mismatched,7,0.2327367976286427,7.385940505687981e-05,1.7189801407694984e-05
123,mismatched,1,0.24968080915371288,0.2498202233888256,0.06237531551868328
123,mismatched,2,0.2559643194655669,0.06287843029086967,0.016094634618465546
123,mismatched,3,0.24821676851420382,0.015381708910300973,0.003817998079941043
123,mismatched,4,0.2309324513788951,0.0038099510464711913,0.0008798413347951789
123,mismatched,5,0.19272439186664286,0.0011463190219942508,0.0002209236363990068
123,mismatched,6,0.2232016114622059,0.00018540552379242494,4.1382811684463604e-05
123,mismatched,7,0.29031516542763824,2.996915140790125e-05,8.70049914871079e-06
124,mismatched,1,0.24729442448200395,0.25169230603805226,0.06224210396822854
124,mismatched,2,0.2464161674140582,0.061505942041649914,0.015156058511094566
124,mismatched,3,0.2673593951416038,0.015270962051647793,0.004082835177358938
124,mismatched,4,0.30405993593461356,0.0036330243654595527,0.0011046571558105216
124,mismatched,5,0.24030674076364705,0.0009369694255833499,0.00022516006885712136
124,mismatched,6,0.19776075846180025,0.0002602412774691592,5.146551241536874e-05
124,mismatched,7,0.18211510633995753,9.430720893491455e-05,1.7174767383806556e-05
125,mismatched,1,0.24999882704151913,0.2493433368113673,0.062335541733460266
125,mismatched,2,0.24491679481288092,0.06154532254012832,0.015073483132253183
125,mismatched,3,0.22814031613022348,0.01548195550980274,0.003532058224320452
125,mismatched,4,0.20872731092002883,0.0037432517673056586,0.0007813188754863556
125,mismatched,5,0.20459818856693773,0.0010839311128320456,0.0002217703422167815
125,mismatched,6,0.16712856381004648,0.00023785963648750776,3.97531394345369e-05
125,mismatched,7,0.15343527747090974,0.00010204131119725959,1.5656736897046974e-05
126,mismatched,1,0.25217140955096345,0.2504820193780223,0.06316440389372763
126,mismatched,2,0.2542422534876952,0.06304260196944342,0.016028093190439106
126,mismatched,3,0.2510527451883325,0.014950694527208135,0.003753412903527781
126,mismatched,4,0.25796580747274633,0.003927143469488385,0.0010130687361678938
126,mismatched,5,0.29408677021204144,0.0011817495692094705,0.0003475369140082845
126,mismatched,6,0.24816116526167803,0.000263963275725124,6.550543409023638e-05
126,mismatched,7,0.08222802625644962,0.00010199493246172182,8.386841984487268e-06
127,mismatched,1,0.24925583449400748,0.2502390047647921,0.06237353195559817
127,mismatched,2,0.25444158213915885,0.06212393653827417,0.01580691270151118
127,mismatched,3,0.2756785988325463,0.015225411425834653,0.0041973200885231385
127,mismatched,4,0.33963373904268634,0.003823803602169276,0.0012986927147696438
127,mismatched,5,0.29190538981816044,0.0007716253624649499,0.00022524160222391057
127,mismatched,6,0.22391605603750392,0.0001218145302896988,2.7276229190530416e-05
127,mismatched,7,0.2658666311075365,3.100974452530831e-05,8.244456308449094e-06
128,mismatched,1,0.2521027948292571,0.25048215509665217,0.06314725135472146
128,mismatched,2,0.25597321818010454,0.062397452154693916,0.0159720766342761
128,mismatched,3,0.24516226183195275,0.016298266598456134,0.0039957199032176725
128,mismatched,4,0.24440261571846894,0.003932834581316461,0.0009611950588617927
128,mismatched,5,0.2638817014296544,0.001005788438487867,0.0002654091644264536
128,mismatched,6,0.3409554866130339,0.0003235702613247303,0.00011032305590347996
128,mismatched,7,0.2725722962378059,0.00011118717762614581,3.0306544317759357e-05
129,mismatched,1,0.2480074754721984,0.25063388650585816,0.06215907746010337
129,mismatched,2,0.2450029778624142,0.06265810869762653,0.015351423218145336
129,mismatched,3,0.23512205684365342,0.016302052754600532,0.003832972174435423
129,mismatched,4,0.29115689728351535,0.004421307317187168,0.0012872941204091191
129,mismatched,5,0.30363859415047945,0.0011753978485424636,0.0003568961502989318
129,mismatched,6,0.3497200033754819,0.00023591257490980662,8.250334649377621e-05
129,mismatched,7,0.1449701743180513,2.9004025215441763e-05,4.204718591407747e-06
130,mismatched,1,0.2524405328913518,0.2504829354200835,0.06323204569763594
130,mismatched,2,0.2535717015530782,0.06224640315075477,0.015783926362495773
130,mismatched,3,0.2588279291795185,0.015597930995078318,0.004037180178941148
130,mismatched,4,0.25866602719929843,0.003964768189868526,0.0010255508364394453
130,mismatched,5,0.21972198379912644,0.0010404058848930207,0.0002286000449849801
130,mismatched,6,0.1052421351915661,0.00013620267904931898,1.4334260761961915e-05
130,mismatched,7,0.04910689020952424,3.0035613762308588e-05,1.4749555874013632e-06
131,mismatched,1,0.24751002302418446,0.24918305486177375,0.06167530364607424
131,mismatched,2,0.23899788027024307,0.06191300584998124,0.014797077159304676
131,mismatched,3,0.2283263011394398,0.015204279631709571,0.0034715369297979703
131,mismatched,4,0.2556319921841104,0.0036272311535453777,0.0009272363258930738
131,mismatched,5,0.24111502380959532,0.0009437746789267777,0.00022755825418032318
131,mismatched,6,0.3721304526530377,0.0003112940322332119,0.00011584198912313445
131,mismatched,7,0.3879197121825068,5.87335353309829e-05,2.2783896121055983e-05
132,mismatched,1,0.25217161698514934,0.24725645718386102,0.06235106061807358
132,mismatched,2,0.24815189547637329,0.06147606672372584,0.015255402483924565
132,mismatched,3,0.25001553652582437,0.015277300013079406,0.003819562359436031
132,mismatched,4,0.2448262681558781,0.003724952124396815,0.0009119661276753825
132,mismatched,5,0.26883488075326567,0.0007905357820071761,0.0002125235926870888
132,mismatched,6,0.4101526038826908,0.0001906060080525673,7.817755051844562e-05
132,mismatched,7,0.3500051997841298,4.959027357758488e-05,1.7356853610872248e-05
133,mismatched,1,0.24852469567878976,0.24693850308806195,0.06137031633133648
133,mismatched,2,0.2513249208246581,0.061916625489750424,0.015561190998941534
133,mismatched,3,0.26067927028525284,0.015506931482636644,0.004042335583257135
133,mismatched,4,0.26908886764868944,0.004020265078446779,0.0010818085776068134
133,mismatched,5,0.29995855975641217,0.0009325715872496446,0.00027973283018115465
133,mismatched,6,0.3664341408294566,0.0002140162666443635,7.842286679135522e-05
133,mismatched,7,0.524367713808071,5.355648157411307e-05,2.8083289802621752e-05
134,mismatched,1,0.24578905122878708,0.25003867662119683,0.06145676909722547
134,mismatched,2,0.24175997812340455,0.06327088608421744,0.015296368035568829
134,mismatched,3,0.2438519864943854,0.015130795132570127,0.003689674450316803
134,mismatched,4,0.24131364766832586,0.003829286174018918,0.0009240590146183927
134,mismatched,5,0.23244843932994058,0.00086482010527956,0.00020102608377338863
134,mismatched,6,0.3353945700623726,0.00016859469552992504,5.654574542205582e-05
134,mismatched,7,0.09321282419114973,6.281909897908478e-05,5.8555456289838635e-06
135,mismatched,1,0.25110621794907517,0.25019668220854213,0.06282594261279367
135,mismatched,2,0.2562922197080242,0.0632908199677166,0.016220944736667027
135,mismatched,3,0.25794695006553375,0.01596994114012052,0.004119397609820181
135,mismatched,4,0.2653138179556924,0.004069672815437202,0.001079740432494136
135,mismatched,5,0.2807587555064204,0.0009738934773106627,0.0002734291206855619
135,mismatched,6,0.18310534375357923,0.0002521321333646488,4.61667409510573e-05
135,mismatched,7,0.23028847472513858,4.294415267190478e-05,9.889543417176437e-06
136,mismatched,1,0.2547238185585974,0.24936109493212535,0.06351821030106387
136,mismatched,2,0.2552199371257484,0.06374694587563687,0.01626949151833853
136,mismatched,3,0.23306995715067585,0.016313392715840015,0.00380216174126298
136,mismatched,4,0.2374634407213828,0.0038820171142050462,0.0009218371408784235
136,mismatched,5,0.22866745290625248,0.0009648413511698685,0.0002206278142306409
136,mismatched,6,0.25070300387136085,0.0002900108839483786,7.270659976124714e-05
136,mismatched,7,0.3955525679999654,6.150824752725436e-05,2.4329745262582983e-05
137,mismatched,1,0.2518392674143412,0.24419533003793248,0.06149797302275618
137,mismatched,2,0.2590886298697792,0.06292748530843914,0.016303795949714157
137,mismatched,3,0.270472854360675,0.016215980933974767,0.004385982649470439
137,mismatched,4,0.30750041456562827,0.0042008003247234905,0.001291747841359899
137,mismatched,5,0.4417740336466335,0.0010249300993900893,0.0004527875042134047
137,mismatched,6,0.30901601195052797,0.0002624302162711146,8.109513884741438e-05
137,mismatched,7,0.2520966305125854,4.746125999229262e-05,1.1964823723938745e-05
138,mismatched,1,0.25103041605904985,0.24956622765051092,0.0626487139613953
138,mismatched,2,0.25249311961497956,0.06252260141766108,0.01578652667838919
138,mismatched,3,0.2343619664784971,0.016572567397205636,0.0038839794848065413
138,mismatched,4,0.24114752798050915,0.00425869399497474,0.0010269735293135973
138,mismatched,5,0.233279308204458,0.0008798023884197061,0.00020523969252717888
138,mismatched,6,0.20855533761297496,0.0002315549407877556,4.829201885194279e-05
138,mismatched,7,0.1445333154978715,2.967709060051889e-05,4.289328298823713e-06
139,mismatched,1,0.2523293289612685,0.24847617428594565,0.06269782632043586
139,mismatched,2,0.2494868007387649,0.061942322944748135,0.015453791981812603
139,mismatched,3,0.2615540455621722,0.015229911575109714,0.0039834449860241
139,mismatched,4,0.2643579187665174,0.003420611801579767,0.0009042658167738147
139,mismatched,5,0.3464409385638126,0.0008453441612652034,0.000292861824638156
139,mismatched,6,0.5649077850785083,0.00017399924596691403,9.829352864449996e-05
139,mismatched,7,0.6123056934942184,5.639878447102444e-05,3.4533296837761575e-05
140,mismatched,1,0.24908796369200273,0.2492286876240691,0.062079866293909616
140,mismatched,2,0.23962012378367653,0.06302048947185808,0.015100977488154517
140,mismatched,3,0.22888614128523296,0.01568481377444103,0.003590036501609278
140,mismatched,4,0.2692724558361207,0.004119905935569546,0.0011093771890846222
140,mismatched,5,0.17893851900071087,0.0008029521720552493,0.0001436790724959703
140,mismatched,6,0.2515511293254957,0.00020006679692676502,5.032702870746236e-05
140,mismatched,7,0.17385860029990108,6.923834427266795e-05,1.2037681622328723e-05
141,mismatched,1,0.2472742891186902,0.2536968134694992,0.06273269920234736
141,mismatched,2,0.2453745056897288,0.06480573158652725,0.015901674353905368
141,mismatched,3,0.2539854603924717,0.015937590656702787,0.004047916300489413
141,mismatched,4,0.27778714671397414,0.004481569446361951,0.0012449223893054111
141,mismatched,5,0.249015986704617,0.0009132025902523262,0.00022740204407289505
141,mismatched,6,0.44811329586596327,0.0002743623459256189,0.0001229454150942466
141,mismatched,7,0.22619852050829148,9.146424639076062e-05,2.0689077212995893e-05
142,mismatched,1,0.24555197526467526,0.25172287790384706,0.06181104988859833
142,mismatched,2,0.24745354159662605,0.062182751568985964,0.015387342101968732
142,mismatched,3,0.24304860617364166,0.01607704247370252,0.0039075027646278335
142,mismatched,4,0.23778183559984178,0.004077454170134907,0.0009695445371489078
142,mismatched,5,0.25978631012574055,0.0009742945553893533,0.000253108387520199
142,mismatched,6,0.16586213236025227,0.00023612686120533786,3.916450470705066e-05
142,mismatched,7,0.09581470988150344,7.566466811044717e-05,7.249788223282741e-06
143,mismatched,1,0.25429203568383196,0.24877130291152777,0.06326056103709159
143,mismatched,2,0.25830669682949314,0.062185249648255364,0.016062866428158244
143,mismatched,3,0.2456435773800994,0.01544669765251927,0.003794382070073617
143,mismatched,4,0.2563277321655688,0.003874757232757713,0.0009932077341649195
143,mismatched,5,0.28483995101896264,0.001056884605572139,0.0003010429592838637
143,mismatched,6,0.2282727433110505,0.0002373224436786896,5.4174245267816744e-05
143,mismatched,7,0.286666789334095,8.083830856603603e-05,2.3173658371824418e-05
144,mismatched,1,0.24576936872685912,0.24932874845077574,0.06127736911220501
144,mismatched,2,0.24919305380091475,0.06285919766212923,0.015664075424901305
144,mismatched,3,0.2636088963757718,0.015459687191650192,0.004075311078905562
144,mismatched,4,0.2874044328193113,0.0035455236838645415,0.0010189992234085237
144,mismatched,5,0.25952081145383277,0.0007674166560280252,0.00019916059329557997
144,mismatched,6,0.26522292280309734,0.00023139178761431327,6.137040622370171e-05
144,mismatched,7,0.4523120543862166,2.882051578348988e-05,1.3035866702500688e-05
145,mismatched,1,0.2538084960189114,0.25156026080653393,0.06384813145343149
145,mismatched,2,0.24649006805485132,0.06168578231642294,0.015204932681191835
145,mismatched,3,0.24334464544687176,0.015593637147818362,0.003794628102963028
145,mismatched,4,0.2407144470140149,0.003954035812973546,0.0009517935441935379
145,mismatched,5,0.3076195775069798,0.0009252256358432494,0.00028461751919672714
145,mismatched,6,0.2634010900651591,0.00035708208599185854,9.405581069299642e-05
145,mismatched,7,0.46373806003406687,7.420663496286522e-05,3.441244093933528e-05
146,mismatched,1,0.24747457200740017,0.24785916294571753,0.061338840268103906
146,mismatched,2,0.24502280372496593,0.0619366018043199,0.015175879827291246
146,mismatched,3,0.24340994953672412,0.015654989900075196,0.0038105803015752292
146,mismatched,4,0.22228428141226986,0.003806144806675089,0.000846046163302815
146,mismatched,5,0.2381289179805277,0.0009874346887112214,0.00023513675399924235
146,mismatched,6,0.2584889957158434,0.00020041761692101863,5.1805748521676725e-05
146,mismatched,7,0.3419239511533303,5.659229621922625e-05,1.9350261528117514e-05
147,mismatched,1,0.24944982743052724,0.2521187770468953,0.0628909854263436
147,mismatched,2,0.25854158616039435,0.06324797802265689,0.016352232559415474
147,mismatched,3,0.2505347010943638,0.0158602634979937,0.003973546374747701
147,mismatched,4,0.2499809846631047,0.0037385506256076887,0.0009345665666022761
147,mismatched,5,0.3223115206817046,0.0009355145758625401,0.0003015271255661552
147,mismatched,6,0.2537789479685013,0.0002813692369426613,7.140558894200856e-05
147,mismatched,7,0.25845542142609973,6.580334461184055e-05,1.700723116290012e-05
148,mismatched,1,0.25292494192068127,0.25218510670500177,0.06378390346662338
148,mismatched,2,0.2566860084743905,0.06340000425800837,0.01627389403024753
148,mismatched,3,0.2581074575696363,0.015825401557740253,0.004084654161086899
148,mismatched,4,0.28753875801356893,0.0042083124990060575,0.0012100529492971802
148,mismatched,5,0.41171579065853514,0.0012666542743622034,0.0005215015660600476
148,mismatched,6,0.4956978376711232,0.0003846353532617547,0.0001906629129037204
148,mismatched,7,0.05003366573375878,7.228199212153026e-05,3.6165330323788304e-06
149,mismatched,1,0.24736272241312135,0.24872055239195284,0.06152419295976884
149,mismatched,2,0.23858141272090408,0.06192876210280056,0.014775051550542944
149,mismatched,3,0.22501598766428932,0.01611625012425882,0.003626413939154824
149,mismatched,4,0.22480668529987655,0.0036640848395851347,0.000823710767444664
149,mismatched,5,0.1835256331193883,0.0009192081459208116,0.000168698256948616
149,mismatched,6,0.1266536065596326,0.000252984473874004,3.204139601973375e-05
149,mismatched,7,0.2107613044838944,2.8887754445504682e-05,6.088420810544987e-06
150,mismatched,1,0.24882902721102235,0.24956204877597313,0.062098281825715106
150,mismatched,2,0.2498844045438558,0.06103535903531694,0.015251784348660622
150,mismatched,3,0.24658202717653133,0.014631142202931258,0.0036077767043068898
150,mismatched,4,0.24174221430288376,0.00397436138931871,0.0009607709226937904
150,mismatched,5,0.2293927380160211,0.0010629901716638739,0.00024384222596209634
150,mismatched,6,0.22075537448451932,0.0002447128803889563,5.4021683551449435e-05
150,mismatched,7,0.31893385044599365,1.2101576475498801e-05,3.8596023817974895e-06
151,mismatched,1,0.2494910421661231,0.24872177262232498,0.062053854260949365
151,mismatched,2,0.25315395878393165,0.0608016209924498,0.01539217105471887
151,mismatched,3,0.24408366284503144,0.015462722182816153,0.0037741978679368864
151,mismatched,4,0.2113406898671426,0.003929577402705894,0.0008304795991741981
151,mismatched,5,0.21710921958684395,0.0009823918588604042,0.00021328632980565133
151,mismatched,6,0.2709076519927097,0.0002215529723445153,6.0020395529858396e-05
151,mismatched,7,0.44828345366337924,3.516525825249323e-05,1.5764003418392312e-05
152,mismatched,1,0.24804011966876083,0.2510168739691204,0.062262255458178886
152,mismatched,2,0.2579470435029739,0.06359463231175133,0.016404047387474953
152,mismatched,3,0.24431842348238275,0.015880787043542094,0.0038799688541376544
152,mismatched,4,0.25654558184534393,0.004028604893675831,0.001033520786473066
152,mismatched,5,0.34286964462065767,0.0008261802243741082,0.0002832721199237657
152,mismatched,6,0.2828629660719884,0.00019292031252797894,5.45700118171991e-05
152,mismatched,7,0.25435235618019625,1.695355013117112e-05,4.312175421482449e-06
153,mismatched,1,0.24805897664150584,0.24969552680812518,0.06193921685198522
153,mismatched,2,0.24680689355965305,0.06140541351340275,0.015155279356988873
153,mismatched,3,0.24997265564454368,0.01596543437432517,0.003990922029068746
153,mismatched,4,0.2584610590154859,0.003925929684313164,0.0010146999438279125
153,mismatched,5,0.24484069322910923,0.0010875973050430649,0.000266288078120855
153,mismatched,6,0.3686437035893497,0.0002903012344196979,0.00010701772221303746
153,mismatched,7,0.03709449106331547,8.146296007204918e-05,3.021827044383853e-06
154,mismatched,1,0.2523133363300958,0.24779988857902535,0.06252321662959988
154,mismatched,2,0.25210387917125554,0.060205415580225165,0.015178018814892311
154,mismatched,3,0.2617786691647892,0.015011136428464748,0.003929595316894589
154,mismatched,4,0.29610350053180473,0.003979228729357793,0.001178263556179568
154,mismatched,5,0.3008822312181589,0.0008279870089674226,0.0002491265786777678
154,mismatched,6,0.24964633205593834,0.0001436070030698068,3.5850961573923145e-05
154,mismatched,7,0.004446871114739988,3.270734777525633e-05,1.4544536006154258e-07
155,mismatched,1,0.249332736105885,0.2507369400191355,0.06251692729778822
155,mismatched,2,0.24980255016859068,0.06230900021916835,0.01556494715320353
155,mismatched,3,0.27052010782570945,0.01599418587170256,0.0043267488865974145
155,mismatched,4,0.2703097912656387,0.0036401513633216092,0.0009839685551947944
155,mismatched,5,0.2867798672708984,0.0009216876049919098,0.0002643214490248121
155,mismatched,6,0.36113817530452696,0.0002960668805794593,0.00010692105302056922
155,mismatched,7,0.535599719267785,0.00014973828600002085,8.019978394525047e-05
156,mismatched,1,0.2428203742462957,0.2474766070033023,0.06009236232974531
156,mismatched,2,0.23911917837989127,0.061735992583620246,0.014762259823062335
156,mismatched,3,0.2771882488467928,0.01525669208709569,0.004228975762816774
156,mismatched,4,0.2672432064022252,0.003637350245259235,0.0009720571423509982
156,mismatched,5,0.25067095172481035,0.0009929072730657912,0.00024889301111388805
156,mismatched,6,0.20238602866095584,0.00022684198872150615,4.5909649230898965e-05
156,mismatched,7,0.15387045434612381,5.898374010573746e-05,9.075854889103508e-06
157,mismatched,1,0.2454003718213145,0.2473430006665523,0.06069806433097157
157,mismatched,2,0.2403562038340735,0.06140626287779939,0.014759376236945052
157,mismatched,3,0.24016525867068844,0.015900143507973155,0.0038186620784934405
157,mismatched,4,0.23299354811579331,0.004004035467379499,0.0009329144303262283
157,mismatched,5,0.21302722889401723,0.0009180140284142165,0.00019556198455891413
157,mismatched,6,0.13011119840821653,0.0002615057469301567,3.402482612371848e-05
157,mismatched,7,0.1332081785141586,8.891886137776307e-05,1.1844719559684784e-05
158,mismatched,1,0.24873206865117367,0.24986118088669645,0.06214848839757311
158,mismatched,2,0.25911714383202034,0.062062488343799294,0.016081454718753326
158,mismatched,3,0.2508899678969265,0.015834726866592076,0.0039727741152158855
158,mismatched,4,0.2593625072853136,0.0036655084205932087,0.0009506954544404846
158,mismatched,5,0.2516200610571838,0.0008847070550832153,0.00022261004321775992
158,mismatched,6,0.31243602302210294,0.00015391899278486426,4.808983797327074e-05
158,mismatched,7,0.4765016648634758,4.2611495417413096e-05,2.030444850871971e-05
159,mismatched,1,0.25261397308423267,0.25368586916646974,0.06408459532546876
159,mismatched,2,0.24955241775294223,0.0652076453623359,0.016272725556147356
159,mismatched,3,0.24233804543697302,0.016017513259899287,0.003881652856164791
159,mismatched,4,0.22700168631465195,0.0038922162963597865,0.0008835396627750406
159,mismatched,5,0.2471759432278487,0.000947084418639523,0.0002340964844936228
159,mismatched,6,0.3517920357188752,0.00029395163754452523,0.00010340984497468548
159,mismatched,7,0.3588512959969485,5.2887170635298585e-05,1.8978629724088654e-05
160,mismatched,1,0.2533356055376314,0.24937204083938855,0.06317481697020144
160,mismatched,2,0.2619588953018825,0.062210396801376404,0.016296566822380325
160,mismatched,3,0.28056648215322033,0.015838788602827582,0.004443833199863854
