realization,scenario,collected_event,omega_at_infinity,gamma_used_only_in_sampling_law,event_conditioned_transmissivity,S_R_nats,I_QR_nats,A_op
93,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6723727328343561,0.07250965801742915,0.9476953379808501
93,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3253259289910044,0.234504496202532,0.8308407631312211
93,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.7955861866782417,0.6773489035961009,0.5113960479151644
93,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.1179243738599256,1.0275166927980557,0.2588033814348083
93,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.12900861104057,1.2823780138994618,0.07495979940110409
93,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.882146928139366,1.3532136401541206,0.023862696043173925
93,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3089834660670312,1.385663452353071,0.00045510447457186576
93,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599456,1.3862943611198906,0.0
94,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6784928210344476,0.048253044685480084,0.9651927858622321
94,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.337900669841406,0.1921894279462295,0.8613646326953439
94,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.806951290992325,0.6995690144091362,0.4953676260761797
94,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.1791015697127043,1.0850377716792514,0.21731069381056634
94,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.097959817416089,1.3348599476180756,0.037102086645050436
94,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.8942059294953757,1.3766178255115944,0.006980144967537183
94,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3251497735793425,1.386006351865794,0.0002077547613077435
94,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599458,1.38629436111989,4.440892098500626e-16
95,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6442155457833063,0.05957308938792205,0.9570270996848049
95,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.2814833103579262,0.16077086379930705,0.8840283360386524
95,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.7535672753042588,0.5569812219291572,0.5982229766272649
95,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.194839073842706,0.8970822312694395,0.35289195683898666
95,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.1243362905699605,1.3118362362561924,0.05371018374737435
95,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.921984770673657,1.3680856481965578,0.013134809917731527
95,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3324085602100726,1.3845281556492195,0.0012740479368640312
95,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599461,1.3862943611198886,1.4432899320127035e-15
96,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.689659994341092,0.07594675687232888,0.9452159952443456
96,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.322307970389085,0.20616065322409716,0.8512865239835828
96,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.9004649723496527,0.5733492363280659,0.5864159500260124
96,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.387797868890006,0.9569618339155381,0.30969795394502264
96,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.361016509792031,1.3321469675775077,0.03905908807032943
96,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.9083375561810276,1.3793397844912592,0.005016666606804443
96,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.376687753664785,1.3845269922999515,0.0012748871159740105
96,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599455,1.3862943611198897,6.661338147750939e-16
97,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6716665470496334,0.1020403138520618,0.9263934726174385
97,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3028390651710056,0.25943900579668977,0.8128543164619764
97,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.7143097073390854,0.7432064973235595,0.46388983597742206
97,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.051616002231272,1.030608884756132,0.25657283643311146
97,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,1.9095634008851743,1.3090551281901748,0.055716329154884225
97,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.784454383131565,1.3587215546952207,0.019889575546131244
97,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.2507008981464682,1.3852083956480619,0.0007833585003919064
97,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599458,1.3862943611198892,9.992007221626409e-16
98,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6878384940744834,0.09992681193435016,0.9279180419852344
98,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3457658841177425,0.2873434248107536,0.7927255329967375
98,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.8800062961538115,0.6130035204134792,0.5578114305259986
98,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.3764297708568245,0.9716950803786166,0.2990701631407835
98,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.2634334417624227,1.281387975240584,0.07567396133282989
98,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.9104383903610402,1.3606589817391332,0.01849201735196293
98,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.378171447907364,1.3850272272816186,0.0009140438523087546
98,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599458,1.3862943611198895,7.771561172376096e-16
99,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6818427075150086,0.13370041659750553,0.9035555360049952
99,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3206404984812303,0.3225593642074167,0.7673226024328315
99,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.7597108718815804,0.8187801103881707,0.40937499758223406
99,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.147090398252958,1.0732703677831057,0.22579908143311977
99,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.003395734677755,1.3280391463905614,0.04202225469796239
99,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.803623165221741,1.368070745423142,0.013145559996382672
99,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3157586248684128,1.3861299224965213,0.0001186173932327117
99,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599457,1.3862943611198897,6.661338147750939e-16
100,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.676661355395749,0.12603337059279807,0.9090861406296247
100,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3255777927321515,0.24834733116575047,0.8208552684545813
100,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.881594539500752,0.6317634871922766,0.5442789750064922
100,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.3675828315939755,0.9526303097022515,0.3128224881960222
100,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.313879379241708,1.2937507344696524,0.06675611561708916
100,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.955310634693543,1.3516878364651612,0.024963330750889856
100,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3537035666977086,1.3851170204987744,0.0008492717377607262
100,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599456,1.3862943611198901,3.3306690738754696e-16
101,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6922161469371824,0.030703027385365234,0.9778524473254278
101,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3195703935146947,0.15810264066849022,0.8859530521780596
101,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.8829396282184332,0.4814776662939191,0.6526872792694858
101,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.3602347579296366,0.8181289141998263,0.4098447363380192
101,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.311558736771271,1.202683088558504,0.13244753618781213
101,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.9680531258568235,1.3326462544114048,0.03869892875070713
101,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3760525561069499,1.3851679753195572,0.0008125156041344228
101,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599457,1.3862943611198892,9.992007221626409e-16
102,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6623403178541862,0.07181831745283707,0.9481940347829013
102,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3310435448587699,0.24435469910205287,0.8237353436937768
102,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.7805865695245342,0.6265767125748067,0.5480204420159085
102,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.1914694329322284,0.9430085504719385,0.31976312035912224
102,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.076875903819842,1.285841290170632,0.07246157365028127
102,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.8729341619817832,1.3663683429444369,0.0143735838031952
102,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3292844999427718,1.3854899180647706,0.0005802830031496065
102,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.693147180559946,1.3862943611198886,1.4432899320127035e-15
103,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6823441019234384,0.08534083228018319,0.9384396022420215
103,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.2937695227280368,0.1728469650367379,0.8753172703543951
103,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.7935747285763501,0.5378564867796889,0.6120185569064913
103,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.284924803230046,0.8890660150995129,0.35867443449651026
103,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.259363018669183,1.267454458193109,0.08572486930609668
103,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.9660849907439713,1.3521314927823702,0.02464330036654161
103,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3563750533715728,1.3850331841701675,0.0009097468655244745
103,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599453,1.3862943611198904,1.1102230246251565e-16
104,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6770642849151661,0.03357650665938183,0.9757796701760673
104,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.310664381044468,0.24583965309946665,0.8226641758097681
104,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.716741238957235,0.64051384336882,0.5379669272755365
104,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.1143858056511293,0.9842460559815933,0.2900165480104171
104,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.146540388658704,1.3039583453111105,0.059392880846941165
104,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.9006915103734934,1.3543945962730755,0.023010816275012114
104,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3060811210350007,1.38624879212022,3.2871084921448634e-05
104,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599453,1.3862943611198901,3.3306690738754696e-16
105,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6917760820064283,0.08767732289473407,0.9367541805306734
105,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3579879892280167,0.26213404999005974,0.8109102530156006
105,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.910223158680201,0.6490016187985774,0.5318442915151914
105,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.331069180222031,0.9586413243361731,0.30848645769448735
105,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.148243864462094,1.2959186115575845,0.06519232285508092
105,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.9289722289016498,1.3706542794146246,0.01128193415764267
105,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3071399434879396,1.3853510642074158,0.0006804448888565462
105,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599456,1.3862943611198901,3.3306690738754696e-16
106,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6641530169300143,0.07517293004200098,0.9457741933096561
106,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3304439394598635,0.2177000230955506,0.8429626281393182
106,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.8476984998029589,0.6908545569554447,0.501653778352419
106,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.182297889663796,1.1142466900925403,0.19624091293827517
106,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.006828213393134,1.3550977224341696,0.02250361796214717
106,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.8283820589580533,1.3790383210864714,0.005234126486352797
106,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.371308641221907,1.3859419967229947,0.00025417718399378675
106,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599456,1.3862943611198895,7.771561172376096e-16
107,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6888797134974607,0.13923030888089594,0.8995665619180464
107,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3387132879605392,0.26923948318901636,0.8057847663958493
107,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.8413369519888318,0.6945811849005639,0.49896558452458817
107,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.3320554820565484,0.9911433461534771,0.2850412048471427
107,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.1817197771048584,1.309274070424475,0.055558395717051234
107,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.8168380658109373,1.364530443200875,0.015699348226039134
107,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.2264464463197848,1.3862419965768034,3.777303331520265e-05
107,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599458,1.38629436111989,4.440892098500626e-16
108,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6793036857192376,0.16267094498629353,0.8826577171857765
108,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.2818619374495623,0.3072095335558864,0.7783951647125555
108,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.7282854621872519,0.7880491045907212,0.4315427324149892
108,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.1370686030650523,1.0271312457375386,0.25908142271617496
108,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.0722254823591713,1.3429520589712904,0.031264862185248266
108,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.9137925638017934,1.3750746265186906,0.008093327734620792
108,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3614509593612916,1.3854952356540018,0.000576447173342931
108,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599458,1.3862943611198901,3.3306690738754696e-16
109,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.688895716454273,0.11707460280737125,0.9155485255578801
109,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3581152890112684,0.21714786379474393,0.8433609268818454
109,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.9165342426021945,0.5238982116884117,0.622087324033266
109,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.3878066224710626,0.8729295503418237,0.370314433338209
109,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.3606651236765845,1.2653812003111464,0.08722040873849246
109,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.013538832161145,1.3659936126096026,0.01464389460106319
109,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.37785453583988,1.3839211002396936,0.001711945851297969
109,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599458,1.3862943611198895,7.771561172376096e-16
110,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6912492415945175,0.08784015521175403,0.9366367218425428
110,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3554531887496737,0.21034693144904715,0.8482667625661244
110,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.8889002703329405,0.5742001473007976,0.5858021475057135
110,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.193002571038747,0.9486632530798209,0.3156841146540753
110,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.201339522088312,1.2364764268331632,0.10807079541584508
110,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.8774142127343876,1.3525027787754302,0.024375474136071995
110,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.2645664393196832,1.3705394360753955,0.011364776115635133
110,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.693147180559946,1.3862943611198888,1.3322676295501878e-15
111,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6606425666536645,0.14432572240298902,0.8958909980082452
111,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.313931700682846,0.3737572627812389,0.7303911252446367
111,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.7729005614861846,0.8416621539518099,0.3928690921949003
111,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.097126204098598,1.104093557879241,0.2035648496850836
111,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.018184831650539,1.3221444415538317,0.04627438541568951
111,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.826854101224511,1.372372591591545,0.010042433929471573
111,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.2816236679582014,1.3840755432467358,0.0016005387711180985
111,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599458,1.3862943611198892,9.992007221626409e-16
112,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6425652869625509,0.026977554590063235,0.9805398078888022
112,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.1953491686130495,0.12195756484518405,0.9120262129994794
112,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.6724794834521046,0.5037301539539667,0.636635502472189
112,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.0189639884320822,0.82596619554326,0.4041913328739074
112,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.1063067450169175,1.119790523343457,0.19224188256896868
112,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.9442829553855463,1.3102224031827856,0.05487431823328759
112,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3579866418815958,1.3787307089899108,0.005456021709465575
112,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599452,1.3862943611198901,3.3306690738754696e-16
113,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6537624731144831,0.05075923481747191,0.9633849518247575
113,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3264212741396149,0.3057045193922865,0.7794808029477022
113,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.8152452560017909,0.788405602394247,0.43128557360837205
113,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.2783343859980993,1.0184554996084334,0.2653396506744108
113,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.25738739540383,1.3370270235021184,0.03553887182948112
113,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.9446141260819643,1.3769639954772854,0.006730436121133554
113,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.373197278112952,1.3856007332175366,0.0005003467674741247
113,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.693147180559946,1.386294361119889,1.1102230246251565e-15
114,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6610836235862823,0.09857385235421612,0.9288939960236258
114,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.2629439363390136,0.2416424177394536,0.8256918411294355
114,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.7787359796545381,0.49652460022805545,0.6418332107858047
114,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.179468782393879,1.0134873189303,0.2689234354877025
114,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.195583740413005,1.2852897601128241,0.0728594184899316
114,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.9082401318594826,1.3567560564719694,0.021307382815911602
114,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3426423620453793,1.3813851296487563,0.003541261948990737
114,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599461,1.3862943611198892,9.992007221626409e-16
115,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6851463721028854,0.06267946181726791,0.9547863256353192
115,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3459254553345463,0.21105493893087623,0.8477560431246509
115,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.8893357753323778,0.5250205996996016,0.6212776922244176
115,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.376140587916762,0.8897789136828562,0.3581601868710871
115,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.3863398690573883,1.256199816705791,0.09384337703646517
115,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.9717690546149238,1.3602717052046558,0.018771378319834553
115,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3431605472548032,1.3835835449102651,0.00195544055119401
115,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599461,1.386294361119889,1.1102230246251565e-15
116,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6612303949943895,0.05381705041004148,0.9611792041290809
116,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.2883945076942367,0.24422876875367816,0.8238261832383256
116,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.7919038024655087,0.6662442696902988,0.5194063480485585
116,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.225761725897268,0.9613558112937577,0.3065283692583548
116,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.112268347986459,1.3088225815045704,0.055884076129932514
116,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.899581393184771,1.3648880130867305,0.015441416075491654
116,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3235270539311343,1.3844764480619771,0.0013113470767095459
116,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.693147180559946,1.386294361119889,1.1102230246251565e-15
117,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6819231584271521,0.17686048585773806,0.8724221270619144
117,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3672691970894677,0.27746331159418625,0.7998525281672191
117,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.952715313945942,0.6506743262928656,0.5306376881117578
117,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.421742541586995,1.0185482033940811,0.2652727790284979
117,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.3635852121315017,1.3201785074227819,0.04769250712647943
117,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.017976277392484,1.374199478524434,0.008724613570299744
117,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.382555343305633,1.3858669349637833,0.00030832279788106653
117,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599452,1.3862943611198908,-2.220446049250313e-16
118,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6713888388089213,0.11321207794614985,0.9183347482891774
118,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.2673528994108432,0.4080726676609425,0.705637793021614
118,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.6871728426193628,0.9696773228183577,0.30052566755373444
118,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.041626127924813,1.1740527393784368,0.15309996757831323
118,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,1.911964763238773,1.3410464737741372,0.03263945134221047
118,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.8137886731926613,1.372674922851989,0.009824348024397467
118,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.2560733394985952,1.3860526317222852,0.00017437090158112234
118,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599454,1.3862943611198904,1.1102230246251565e-16
119,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6898150416373996,0.05033283515257403,0.9636925341657498
119,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.335018626025539,0.17118822592368232,0.8765137977006621
119,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.8962061891583768,0.6112965303830271,0.5590427635518886
119,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.3459688286709857,0.9214925354336168,0.3352836444568619
119,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.280163168560677,1.3024060322148183,0.06051263804990503
119,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.9819141700204632,1.3600766571112437,0.018912075778384718
119,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3763316639306218,1.3794177482488457,0.0049604276435848416
119,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599454,1.3862943611198901,3.3306690738754696e-16
120,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6875171246851122,0.16478363708060018,0.8811337319820857
120,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3450540999588168,0.33512516137044535,0.7582582958068724
120,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.8749824112961488,0.783423530580011,0.43487937875824745
120,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.393062973473967,1.0089086056136827,0.27222627898547047
120,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.3373249043525637,1.3236070873915933,0.04521930946733177
120,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.9032543945200264,1.377083290346638,0.006644383062924475
120,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3518767749997498,1.386088343481373,0.000148610312712405
120,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599461,1.3862943611198886,1.4432899320127035e-15
121,brick_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6644404048504619,0.18879728724559053,0.8638115449787487
121,brick_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.2955242768143758,0.2931402081395844,0.7885440377159315
121,brick_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.792073621208732,0.9202765138391586,0.3361608186188312
121,brick_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.0738267428623565,1.1865214451517128,0.14410569758560887
121,brick_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.090301551907337,1.3590692316868418,0.019638779610309798
121,brick_infinity,6,0.2531069454959207,0.5342695832539941,1.0,1.8727317317382266,1.3784930981175052,0.00562742172310593
121,brick_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3742154069294745,1.3862280964263356,4.779987238889838e-05
121,brick_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599454,1.3862943611198906,0.0
