accepted,angular_value,degeneracy,delta_boundary_abs,delta_boundary_log,delta_boundary_rel,delta_max_step_abs,delta_max_step_log,delta_max_step_rel,delta_tolerance_abs,delta_tolerance_log,delta_tolerance_rel,dirac_partner_accepted,dirac_partner_delta_abs,dirac_partner_delta_log,dirac_partner_delta_rel,dirac_partner_gamma,field_label,final_a_in_abs2,final_a_out_abs2,final_flux_balance_residual,final_left_potential_ratio,final_max_step,final_nfev,final_right_potential_ratio,final_rstar_max,final_rstar_min,final_success,final_wronskian_residual,gamma,gamma_base,gamma_extended,included,label,low_frequency_power,mode_label,mode_slug,multipole,omega,physical_dof,reused_lowest_mode,species,spin,statistics,truncation_sentinel
True,4.0,18,3.5096955197251906e-09,0.0008831204113291694,0.0008835104775481519,8.91095601170469e-17,2.243194519050042e-11,2.243192595216418e-11,2.482773000047917e-15,6.249989416850191e-10,6.249989341205725e-10,,,,,,photon $s=1$,251734.22383299243,251733.22383299208,1.3734258074902216e-15,5.00122851163809e-12,0.19468084786763942,10382,0.001069228221424812,140.0,-28.0,True,3.4924596548080444e-10,3.972443574710081e-06,3.975953272801688e-06,3.972443577281963e-06,False,,10,$\ell=4$,l4,,1.0085714285714287,2,False,photon,1.0,bose,True
True,4.0,18,1.3755738558375908e-08,0.00132372125227486,0.0013228455207109392,2.1693869031898239e-16,2.08623118782514e-11,2.08623021976979e-11,7.343340277759895e-15,7.061856657493078e-10,7.06185622259879e-10,,,,,,photon $s=1$,96166.81177074675,96165.81177074676,1.384678640194495e-16,4.54606849383543e-12,0.18561063956050433,10886,0.0009719181434776996,140.0,-28.0,True,1.4551915228366852e-11,1.0398597827948298e-05,1.0384842096950201e-05,1.0398597835508577e-05,False,,10,$\ell=4$,l4,,1.0578571428571428,2,False,photon,1.0,bose,True
True,4.0,18,1.4532732282909185e-08,0.0005438387764562731,0.000543986684138441,5.072541507927103e-16,1.8987478256529538e-11,1.898744834305509e-11,2.7164814180632296e-14,1.0168285107977018e-09,1.0168285566463983e-09,,,,,,photon $s=1$,37431.82448755224,37430.824487552316,1.965590776080439e-15,4.1503306296388645e-12,0.17734797238006897,11390,0.0008873121128392884,140.0,-28.0,True,7.275957614183426e-11,2.671523532956682e-05,2.6729768089521796e-05,2.6715235357238887e-05,False,,10,$\ell=4$,l4,,1.1071428571428572,2,False,photon,1.0,bose,True
True,4.0,18,2.776202822377073e-08,0.0004114645730310279,0.00041137993367090564,1.1999678594526442e-15,1.778122094025213e-11,1.7781218809012477e-11,9.36251808502861e-14,1.3873453506749957e-09,1.38734534730928e-09,,,,,,photon $s=1$,14818.079225157946,14817.079225157962,1.0648762687609503e-15,3.804104111768553e-12,0.1697895967814125,11894,0.0008132912671508504,140.0,-28.0,True,1.6370904631912708e-11,6.74851298069869e-05,6.745736787358828e-05,6.748512990181205e-05,False,,10,$\ell=4$,l4,,1.1564285714285716,2,False,photon,1.0,bose,True
True,4.0,18,9.690369007114602e-08,0.0005766758656673589,0.0005768421761254596,3.0163317590176097e-15,1.7955414932818932e-11,1.7955429504393444e-11,2.7764289890590266e-13,1.652735172308543e-09,1.6527351422126065e-09,,,,,,photon $s=1$,5952.736946363405,5951.736946363407,3.5892512920132624e-16,3.4994613980296426e-12,0.16284914525421024,12398,0.0007481607524736889,140.0,-28.0,True,1.8189894035458565e-12,0.00016798995302671848,0.00016808685699744885,0.0001679899533073777,False,,10,$\ell=4$,l4,,1.2057142857142857,2,False,photon,1.0,bose,True
True,4.0,18,6.29104821456782e-08,0.00015244552981484284,0.00015245715050940582,8.069499929375112e-15,1.955557937824118e-11,1.9555611772606588e-11,7.615306497378571e-13,1.8454919831588137e-09,1.8454920217550094e-09,,,,,,photon $s=1$,2423.398220925561,2422.398220925565,1.674821305946983e-15,3.2300003458666758e-12,0.15645381740985026,12902,0.0006905518348093571,140.0,-28.0,True,4.092726157978177e-12,0.00041264369651062676,0.0004127066077623726,0.0004126436972802269,False,,10,$\ell=4$,l4,,1.255,2,False,photon,1.0,bose,True
True,4.0,18,8.016663403213886e-07,0.0008016268354485477,0.0008013056201113811,2.4084467059592995e-14,2.4073631977051813e-11,2.4073629939985138e-11,1.9944339148952883e-12,1.993536449018468e-09,1.9935364933815714e-09,,,,,,photon $s=1$,999.5500369769013,998.5500369769061,4.814508167139131e-15,2.9905050864737576e-12,0.15054181664244629,13406,0.0006393493973193554,140.0,-28.0,True,4.774847184307873e-12,0.0010004501655809645,0.0009996485012591615,0.0010004501675994829,False,,10,$\ell=4$,l4,,1.3042857142857143,2,False,photon,1.0,bose,True
True,4.0,18,1.2367695885404095e-06,0.0005164074461851348,0.0005165408085707685,6.655396719845719e-14,2.7796431823321442e-11,2.7796479108816828e-11,5.0562110921748005e-12,2.111742893893666e-09,2.111742874385147e-09,,,,,,photon $s=1$,417.65322607937924,416.6532260793828,8.55131937482767e-15,2.776691707160873e-12,0.1450603468016395,13910,0.0005936375689660725,140.0,-28.0,True,3.581135388230905e-12,0.0023943308408922474,0.002395567615603553,0.0023943308460150125,False,,10,$\ell=4$,l4,,1.3535714285714286,2,False,photon,1.0,bose,True
True,4.0,18,1.2507762145235954e-06,0.0002210937604495451,0.00022106932151955074,1.6919191742070794e-13,2.990396819102818e-11,2.990394441185799e-11,1.2482992937934423e-11,2.2063153550714026e-09,2.206315364234525e-09,,,,,,photon $s=1$,176.74570315022598,175.74570315023047,2.5352983601401036e-14,2.5850153417594542e-12,0.13996403115534975,14426,0.0005526584817697141,140.0,-28.0,True,4.490630090003833e-12,0.005657846172079468,0.005656595408517129,0.005657846184731653,False,,10,$\ell=4$,l4,,1.4028571428571428,2,False,photon,1.0,bose,True
True,4.0,18,4.166798213163861e-06,0.0003159514558214044,0.00031600137447177276,4.0866442174714024e-13,3.099231982210136e-11,3.0992266090983396e-11,3.013795983608514e-11,2.28560060028545e-09,2.2856006566122298e-09,,,,,,photon $s=1$,75.83793558167821,74.83793558168267,5.881233000604169e-14,2.41252228967423e-12,0.1352136533148583,14930,0.0005157806548797742,140.0,-28.0,True,4.462208380573429e-12,0.013186012941016704,0.013190179769776492,0.013186012971563328,False,,10,$\ell=4$,l4,,1.4521428571428572,2,False,photon,1.0,bose,True
True,4.0,18,1.7765725278569289e-06,5.891027322796917e-05,5.8908538192918805e-05,9.640274689637351e-13,3.196576337012334e-11,3.19657363175473e-11,7.128026294211942e-11,2.363548914936369e-09,2.3635489269849235e-09,,,,,,photon $s=1$,33.15853266287974,32.15853266288438,1.3996095948876075e-13,2.256735540187673e-12,0.13077514614134486,15434,0.0004824745204595123,140.0,-28.0,True,4.639844064513454e-12,0.030158149944900254,0.030156373444616687,0.030158150017144544,False,,10,$\ell=4$,l4,,1.5014285714285713,2,False,photon,1.0,bose,True
True,4.0,18,3.3452866725763863e-05,0.0005000490209233846,0.0004999240184855968,2.149461164613342e-12,3.212186072739064e-11,3.2121828954187976e-11,1.634259949589989e-10,2.442259508723933e-09,2.44225945700455e-09,,,,,,photon $s=1$,14.944130874756345,13.9441308747609,3.0472846468398984e-13,2.1155653482831396e-12,0.12661877346343017,15938,0.00045229330541264297,140.0,-28.0,True,4.554578936222242e-12,0.06691590219470053,0.06688244949355023,0.06691590236027599,False,,10,$\ell=4$,l4,,1.5507142857142857,2,False,photon,1.0,bose,True
True,4.0,18,7.67081885029719e-05,0.0005442269618148412,0.0005443750815629555,4.428540867351671e-12,3.142808235928033e-11,3.142803060426915e-11,3.5441657941781557e-10,2.515188505080096e-09,2.515188509768578e-09,,,,,,photon $s=1$,7.096701045702114,6.096701045707086,7.00606239689705e-13,1.987238787011195e-12,0.1227184630308513,16442,0.00042485797016429975,140.0,-28.0,True,4.972022793481301e-12,0.1409105433017525,0.1409872518491006,0.14091054366059763,False,,10,$\ell=4$,l4,,1.6,2,False,photon,1.0,bose,True
True,2.0,10,5.577804807973886e-18,0.00030376522424745654,0.0003037190923956663,3.438360695932511e-25,1.8722356998244052e-11,1.8722343750800593e-11,7.679115994776005e-24,4.181383018483817e-10,4.1813835740544833e-10,True,nan,nan,nan,nan,graviton $s=2$,54451366236673.85,54451366236672.85,4.6332197393791026e-17,7.630996942124932e-09,19.634954084936208,8090,0.00047904939298016084,11200.0,-28.0,True,0.0,1.8365012103708874e-14,1.8359434306923852e-14,1.8365012111731826e-14,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.01,2,True,graviton,2.0,bose,False
True,2.0,10,1.4258292898748155e-17,0.000299758806691381,0.00029971388360945834,7.403743585425075e-25,1.556288431471162e-11,1.5562906155695457e-11,1.5176434260778397e-23,3.190134823481216e-10,3.1901350911657084e-10,True,nan,nan,nan,nan,graviton $s=2$,21020320296251.77,21020320296250.777,3.885358464757818e-16,5.567122191797513e-09,16.77083271996194,8054,0.00047915893024474846,9566.272762902872,-28.0,True,0.0078125,4.7573014393044935e-14,4.7558756116062995e-14,4.7573014408961743e-14,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.011707799137227793,2,True,graviton,2.0,bose,False
True,2.0,10,3.641193023554734e-17,0.00029519799617313186,0.00029515442963917705,1.7472574853048817e-24,1.4163226147545883e-11,1.4163236696649487e-11,4.3151474065607325e-23,3.4978508984273723e-10,3.497850466463363e-10,True,nan,nan,nan,nan,graviton $s=2$,8105981411307.632,8105981411306.63,2.0213139887474646e-16,4.06144173997979e-09,14.324496451801094,8030,0.00047928451587280814,8170.85487270155,-28.0,True,0.001953125,1.2336569124190518e-13,1.2332927935656836e-13,1.233656912868039e-13,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.013707256063767185,2,True,graviton,2.0,bose,False
True,2.0,10,9.288232718994455e-17,0.0002900096186146055,0.00028996757000553173,4.6134605221242136e-24,1.440270125396095e-11,1.4402674624862708e-11,1.2292825796946269e-22,3.837673513044402e-10,3.8376738962971623e-10,True,nan,nan,nan,nan,graviton $s=2$,3121880973250.675,3121880973249.6753,1.3138713356955426e-16,2.96298669922387e-09,12.235003593675328,7994,0.000479428441090452,6978.984501639025,-28.0,True,0.00048828125,3.203197074354647e-13,3.2022682523581647e-13,3.203197075630064e-13,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.016048180071713387,2,True,graviton,2.0,bose,False
True,2.0,10,2.366292553682365e-16,0.0002841127066340109,0.0002840723505572785,1.2158807795480081e-23,1.4596546194063312e-11,1.4596593751948337e-11,3.2915941973669727e-22,3.9515435376094294e-10,3.9515439427455057e-10,True,nan,nan,nan,nan,graviton $s=2$,1200495475993.4998,1200495475992.4998,1.0940582888261984e-17,2.1616191347413615e-09,10.450301931445988,7958,0.00047959331292234515,5960.970477745597,-28.0,True,0.0,8.329893947933667e-13,8.327527658793167e-13,8.329893951346849e-13,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.018788886879768225,2,True,graviton,2.0,bose,False
True,2.0,10,6.019664160928805e-16,0.0002774182897640526,0.00027737981298535093,3.895019021101747e-23,1.7947865416251345e-11,1.7947839260868114e-11,8.764907552601316e-22,4.038777091358153e-10,4.038777501167639e-10,True,nan,nan,nan,nan,graviton $s=2$,460789515112.33905,460789515111.3389,2.9774452195622827e-16,1.5769889500023538e-09,8.925932029544915,7922,0.00047978209557156314,5091.452635868379,-28.0,True,0.0001220703125,2.170188268620225e-12,2.169586303119573e-12,2.1701882695356658e-12,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.021997651360042104,2,True,graviton,2.0,bose,False
True,2.0,10,1.5288168765867874e-15,0.00026983005521651456,0.00026979365447846865,9.94846245308405e-23,1.75562897554591e-11,1.7556269051998593e-11,2.3637736135339796e-21,4.1714032237112935e-10,4.171402941200494e-10,True,nan,nan,nan,nan,graviton $s=2$,176472184870.6993,176472184869.6992,7.400764104058491e-16,1.1504774862788595e-09,7.62391968372838,7874,0.000479998156806794,4348.770060189079,-28.0,True,0.0001220703125,5.666615397393631e-12,5.665086582980302e-12,5.666615399856889e-12,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.025754408361413884,2,True,graviton,2.0,bose,False
True,2.0,10,3.8753879876099885e-15,0.00026124542949542025,0.00026121130799303414,2.0506001255645623e-22,1.3821610522863942e-11,1.3821582321096493e-11,6.2351097428399944e-21,4.202627136068925e-10,4.202627392700823e-10,True,nan,nan,nan,nan,graviton $s=2$,67402621060.95012,67402621059.950165,6.410880635043796e-16,8.393200513120581e-10,6.511829930090168,7850,0.00048024531987795346,3714.4214802602037,-28.0,True,4.57763671875e-05,1.4836218299222084e-11,1.4832342917674643e-11,1.4836218305662253e-11,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.030152743999357374,2,True,graviton,2.0,bose,False
True,2.0,10,9.802405551310056e-15,0.000251558014326726,0.00025152637638840527,2.6633341643132176e-21,6.834022237234656e-11,6.834024443842927e-11,1.686621915230477e-20,4.3278136639330035e-10,4.327814192695763e-10,True,nan,nan,nan,nan,graviton $s=2$,25659658241.215057,25659658240.215042,5.894615595996401e-16,6.123180652695757e-10,5.561959044364046,7790,0.00048052792151550406,3172.6043782638008,-28.0,True,1.52587890625e-05,3.897168039415973e-11,3.8961878008137976e-11,3.8971680413689286e-11,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.035302227018072674,2,True,graviton,2.0,bose,False
True,2.0,10,2.4732648417662004e-14,0.0002406615534416055,0.00024063259688020694,6.6615181174368124e-21,6.481215564025724e-11,6.48122423726629e-11,5.2467161525443566e-20,5.10471332001833e-10,5.104713864684551e-10,True,nan,nan,nan,nan,graviton $s=2$,9729350161.641691,9729350160.641706,1.5586427014945222e-15,4.4671089707599096e-10,4.750644403078666,7766,0.0004808508765989929,2709.821326004589,-28.0,True,1.52587890625e-05,1.0278178741500491e-10,1.0275705481239289e-10,1.0278178746081055e-10,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.041331138302441096,2,True,graviton,2.0,bose,False
True,2.0,10,6.222580086017396e-14,0.00022845632081736498,0.0002284302267519132,2.0338820299030414e-21,7.466360862934514e-12,7.466358437417055e-12,1.0847708591566346e-19,3.9821823624321637e-10,3.9821818266000384e-10,True,nan,nan,nan,nan,graviton $s=2$,3670988940.18597,3670988939.1859746,1.2834034160856009e-15,3.25893741969843e-10,4.057675014232895,7730,0.00048121975010364816,2314.543744936701,-28.0,True,4.76837158203125e-06,2.724061598369568e-10,2.723439341466076e-10,2.724061599474678e-10,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.048389666535796245,2,True,graviton,2.0,bose,False
True,2.0,10,1.560440458033106e-13,0.0002148575582921338,0.0002148344780197766,6.738420065010102e-21,9.277134616113303e-12,9.277156009971395e-12,1.4252590787987747e-19,1.9622325984365257e-10,1.962233090409825e-10,True,nan,nan,nan,nan,graviton $s=2$,1376755370.0227036,1376755369.0227034,1.9940578846007704e-16,2.377527204961814e-10,3.4657880329792548,7682,0.00048164083694614827,1976.9247130120684,-28.0,True,2.384185791015625e-07,7.263454508868262e-10,7.261894067052354e-10,7.263454507510387e-10,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.05665364961185362,2,True,graviton,2.0,bose,False
True,2.0,10,3.8983611853102076e-13,0.00019980762859674622,0.00019978766823294813,2.9884381170315784e-20,1.5315526624821316e-11,1.5315489116555305e-11,1.4858430276330772e-18,7.614817662414195e-10,7.614818118177386e-10,True,nan,nan,nan,nan,graviton $s=2$,512491425.84783417,512491424.8478335,1.2243467870277e-15,1.7345026560395302e-10,2.960238719811087,7634,0.00048212125034604317,1688.5536639640115,-28.0,True,6.556510925292969e-07,1.9512521567471333e-09,1.9508623191726436e-09,1.9512521552911747e-09,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.06632895500464654,2,True,graviton,2.0,bose,False
True,2.0,10,9.696899124014823e-13,0.00018330124880657636,0.00018328445019792714,2.393529820483441e-20,4.5240478030552835e-12,4.524093646526627e-12,1.0996166832004301e-18,2.0784240997102062e-10,2.07842359326735e-10,True,nan,nan,nan,nan,graviton $s=2$,189013464.87560612,189013463.87560606,3.406993723827452e-16,1.2653901320369985e-10,2.5284331283052923,7610,0.0004826690192895383,1442.2468682391766,-28.0,True,5.960464477539063e-08,5.2906283722068256e-09,5.289658683417976e-09,5.2906283733303776e-09,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.07765660821766218,2,True,graviton,2.0,bose,False
True,2.0,10,2.4000486389784517e-12,0.00016540380185535653,0.00016539012340054582,1.337335983538982e-19,9.215739282850965e-12,9.21573670438803e-12,1.4994468399871243e-19,1.0332845690132948e-11,1.0332861337492899e-11,True,nan,nan,nan,nan,graviton $s=2$,68911154.84682089,68911153.84682082,1.1174849656454902e-15,9.23153493412765e-11,2.1596143721543055,7586,0.0004832931956158343,1231.8684761623574,-28.0,True,7.450580596923828e-08,1.4511438710073127e-08,1.4509038661417937e-08,1.4511438710056916e-08,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.09091879706907821,2,True,graviton,2.0,bose,False
True,2.0,10,5.906513883133208e-12,0.00014628258426515345,0.00014627188543368,6.086990517206216e-19,1.507416413926414e-11,1.507412997218556e-11,1.6041487149461264e-17,3.9725955850325606e-10,3.972594692805752e-10,True,nan,nan,nan,nan,graviton $s=2$,24764503.78816136,24764502.78816129,2.895751053704799e-15,6.734779660627814e-11,1.844594655956547,7550,0.0004840039711265472,1052.1776652670203,-28.0,True,7.078051567077637e-08,4.038037703295508e-08,4.037447050363916e-08,4.038037701752229e-08,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.10644590138831427,2,True,graviton,2.0,bose,False
True,2.0,10,1.444558810361988e-11,0.00012626928374174858,0.00012626131207551296,1.3358636020486376e-18,1.1676104527748475e-11,1.1676083378447975e-11,3.3745130874121283e-17,2.9494851001656954e-10,2.9494849706110456e-10,True,nan,nan,nan,nan,graviton $s=2$,8740475.719633283,8740474.719633278,6.705529047749278e-16,4.91329528630465e-11,1.5755263942744029,7526,0.0004848128049228658,898.6980840159496,-28.0,True,5.587935447692871e-09,1.1441024860394626e-07,1.1439580298343337e-07,1.1441024857153699e-07,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.12462472324355404,2,True,graviton,2.0,bose,False
True,2.0,10,3.51125565372765e-11,0.00010590082441869114,0.00010589521711655718,3.630118514135914e-18,1.0948020268191061e-11,1.0947997700057913e-11,2.827618324083509e-17,8.527756278545169e-11,8.527754338642185e-11,True,nan,nan,nan,nan,graviton $s=2$,3015878.863851334,3015877.863851332,6.190113072765283e-16,3.584448458136064e-11,1.3457067172126602,7502,0.00048573256087031786,767.6063395709623,-28.0,True,1.862645149230957e-09,3.315783044160405e-07,3.3154319183485716e-07,3.3157830439139444e-07,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.14590812272681344,2,True,graviton,2.0,bose,False
True,2.0,10,8.502796447005102e-11,8.600888353174998e-05,8.600518482265578e-05,1.2877230138870314e-17,1.3025247547289627e-11,1.3025227229654629e-11,5.996144116030824e-16,6.065057343399964e-10,6.0650573742025e-10,True,nan,nan,nan,nan,graviton $s=2$,1011492.9289286818,1011491.9289286766,5.071245547517804e-15,2.61500072768827e-11,1.1494104924756172,7490,0.0004867776546312364,655.6367516847563,-28.0,True,5.122274160385132e-09,9.886376576642465e-07,9.885526291130392e-07,9.886376570775093e-07,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.17082629933755134,2,True,graviton,2.0,bose,False
True,2.0,10,2.071752896127368e-10,6.782840997036675e-05,6.782610965090236e-05,3.7456643960532415e-17,1.226274637396743e-11,1.2262748347888361e-11,1.1616082783703387e-15,3.8029335229213544e-10,3.802932801851808e-10,True,nan,nan,nan,nan,graviton $s=2$,327385.13254976773,327384.1325497676,4.0508461317842297e-16,1.9077492355312327e-11,0.9817477042468103,7478,0.00048796420902481863,560.0,-28.0,True,1.1641532182693481e-10,3.0545064530319934e-06,3.054299276618229e-06,3.054506451907842e-06,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.2,2,True,graviton,2.0,bose,False
True,2.0,10,3.6016363849983497e-10,5.839094860862574e-05,5.8389243858557506e-05,5.4071195220925516e-17,8.76598793557127e-12,8.765949324114616e-12,3.4110812996901094e-15,5.529998679668368e-10,5.529999048725801e-10,True,nan,nan,nan,nan,graviton $s=2$,162118.65279283116,162117.6527928315,2.129856722574413e-15,1.576652260769614e-11,0.8924979129516458,7466,0.000488757563906298,509.09090909090907,-28.0,True,3.4924596548080444e-10,6.168321675346538e-06,6.167961508351028e-06,6.168321671989528e-06,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.22,2,True,graviton,2.0,bose,False
True,2.0,10,1.3176107628874506e-09,4.511128671413794e-05,4.5110269170665236e-05,3.5441552579014435e-16,1.213396050310934e-11,1.2133917099781555e-11,2.930419917683037e-14,1.0032707992676406e-09,1.0032707305765399e-09,True,nan,nan,nan,nan,graviton $s=2$,34236.415215529414,34235.415215529385,9.034453415414367e-16,1.0523365398029162e-11,0.7291494885652703,7490,0.000490652954303448,415.91511936339515,-28.0,True,2.9103830456733704e-11,2.9208665501474772e-05,2.92073478617621e-05,2.9208665472524988e-05,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.2692857142857143,2,True,graviton,2.0,bose,False
True,2.0,10,5.254246272117825e-09,4.5474979908233175e-05,4.5473945899808136e-05,1.4895040496148981e-15,1.2891243628215636e-11,1.2891216563100242e-11,9.58920578575731e-14,8.299174677370943e-10,8.299173707133698e-10,True,nan,nan,nan,nan,graviton $s=2$,8654.703937483879,8653.70393748391,3.593262840051459e-15,7.519130691631074e-12,0.6163438501997913,7514,0.0004924760138905614,351.5695067264574,-28.0,True,3.092281986027956e-11,0.00011554410263174444,0.00011553884829106977,0.00011554410253734189,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.31857142857142856,2,True,graviton,2.0,bose,False
True,2.0,10,2.3904103310808632e-08,5.922976330886574e-05,5.9228009295780125e-05,6.486347917111779e-15,1.607147748230045e-11,1.607144471119526e-11,2.295705400952308e-13,5.688147732226968e-10,5.688147305090288e-10,True,nan,nan,nan,nan,graviton $s=2$,2477.7339909252823,2476.7339909252887,2.5807806412758705e-15,5.6392700562031725e-12,0.5337657421147707,7586,0.0004942381930409356,304.4660194174757,-28.0,True,6.366462912410498e-12,0.0004035945761984567,0.00040357067233120277,0.0004035945764345136,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.3678571428571429,2,True,graviton,2.0,bose,False
True,2.0,10,1.1133428739671346e-07,8.652094063111471e-05,8.65171979695078e-05,2.9294709019689336e-14,2.2764790053290565e-11,2.2764740305782972e-11,2.4560019816488587e-12,1.9085442133808857e-09,1.9085442106677577e-09,True,nan,nan,nan,nan,graviton $s=2$,777.0939213112686,776.0939213112814,1.6539720981700867e-14,4.385424682915669e-12,0.4707009540909365,7646,0.0004959477817618593,268.4931506849315,-28.0,True,1.2846612662542611e-11,0.0012868457371441018,0.0012867344053420018,0.0012868457396293985,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.41714285714285715,2,True,graviton,2.0,bose,False
True,2.0,10,4.880375608002675e-07,0.00012764957291777935,0.0001276414263391526,8.881263779958459e-14,2.3228086121477296e-11,2.3228072337491492e-11,8.340591238498174e-12,2.181399618875801e-09,2.181399645650312e-09,True,nan,nan,nan,nan,graviton $s=2$,261.54016942845647,260.540169428467,4.0184869321002736e-14,3.507607486372208e-12,0.4209637935514654,7694,0.0004976110521226366,240.12251148545178,-28.0,True,1.0516032489249483e-11,0.003823504443639764,0.0038230164145083676,0.003823504452069168,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.4664285714285714,2,True,graviton,2.0,bose,False
True,2.0,10,1.9547896504528567e-06,0.00018245611029011187,0.00018243946661175524,2.656676961754201e-13,2.4794610809261006e-11,2.479462318361931e-11,2.471814593285604e-11,2.306931315306554e-09,2.306931264229414e-09,True,nan,nan,nan,nan,graviton $s=2$,93.32946210836053,92.32946210836504,4.8258272378198797e-14,2.8692140956877382e-12,0.38073318170236414,7754,0.0004992329096143902,217.17451523545708,-28.0,True,4.504840944719035e-12,0.010714730133545033,0.010712775368878394,0.010714730158528847,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.5157142857142857,2,True,graviton,2.0,bose,False
True,2.0,10,7.069561992686935e-06,0.0002487278647950593,0.0002486969351280472,6.817324482710774e-13,2.3982371644425434e-11,2.398235854466535e-11,6.149599579563514e-11,2.1633399539618987e-09,2.1633399201877544e-09,True,nan,nan,nan,nan,graviton $s=2$,35.178549305502976,34.178549305505925,8.377326610187197e-14,2.390475978424287e-12,0.34752131123780894,7838,0.0005008172917902282,198.2300884955752,-28.0,True,2.9487523534044158e-12,0.028426413815863923,0.028419344316048964,0.02842641387804165,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.5650000000000001,2,True,graviton,2.0,bose,False
True,2.0,10,2.2558216772633477e-05,0.0003184577327492212,0.0003184070310616991,1.4000328674157458e-12,1.9761303704708265e-11,1.9761327466426505e-11,1.3076349725249514e-10,1.8457140277641486e-09,1.845714018579802e-09,True,nan,nan,nan,nan,graviton $s=2$,14.114902532897675,13.114902532900992,2.349925809497222e-13,2.0222760960742112e-12,0.31963878742919405,7922,0.0005023674259085726,182.32558139534882,-28.0,True,3.3164582191602676e-12,0.07084710628849862,0.07082454820388952,0.07084710642066215,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.6142857142857143,2,True,graviton,2.0,bose,False
True,2.0,10,6.00499606101812e-05,0.0003715434692580592,0.00037147445613821515,2.5751900611936662e-12,1.5930368135868334e-11,1.5930357284402016e-11,2.617964733886424e-10,1.6194965381868155e-09,1.6194965256057179e-09,True,nan,nan,nan,nan,graviton $s=2$,6.186089921851395,5.186089921854648,5.258293800380898e-13,1.7330293701649013e-12,0.2958981239925801,8006,0.0005038860028278898,168.78363832077503,-28.0,True,3.2525093729418586e-12,0.1616530009477645,0.16159295125152598,0.16165300121213616,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.6635714285714286,2,True,graviton,2.0,bose,False
True,2.0,10,0.0001208421614858346,0.0003751451331145668,0.00037507477554073974,4.390932062392494e-12,1.3628764783483906e-11,1.3628752063571447e-11,4.794204477853725e-10,1.4880445775547163e-09,1.4880445254516428e-09,True,nan,nan,nan,nan,graviton $s=2$,3.1038403395714407,2.1038403395745444,9.999223671286472e-13,1.5016760983454753e-12,0.27544023766443576,8090,0.0005053752985998754,157.11422845691382,-28.0,True,3.1037394876420876e-12,0.32218152050246046,0.322060678824786,0.32218152098627184,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.7128571428571429,2,True,graviton,2.0,bose,False
True,2.0,10,0.00016559067161125984,0.0003101035355965298,0.0003100554589137063,7.543188296210701e-12,1.4124035274776061e-11,1.4124024536507001e-11,7.654963329883913e-10,1.4333314545536403e-09,1.4333314462222152e-09,True,nan,nan,nan,nan,graviton $s=2$,1.87242104821938,0.8724210482223796,1.6020518245341009e-12,1.3137372435363774e-12,0.25762826353243384,8174,0.0005068372620295333,146.95407685098405,-28.0,True,2.9997115902347105e-12,0.5340679122096881,0.5339023223111163,0.5340679129827276,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.7621428571428571,2,True,graviton,2.0,bose,False
